Bug 1,Bug 2,Carbon,1 on 2: Effect,1 on 2: 25th Percentile,1 on 2: 75th Percentile,1 on 2: Replicates,2 on 1: Effect,2 on 1: 25th Percentile,2 on 1: 75th Percentile,2 on 1: Replicates,Class,Type,Strength
SF1,LA,Galactose,-0.413500594,-0.543436942,-0.310268509,6,-0.427643683,-0.55030101,-0.173569171,9,Competition,-89.03671345,0.594862893
SF1,EL,Galactose,-0.910026033,-1.004485988,-0.826083978,14,-0.557464653,-0.692250196,-0.320125891,8,Competition,-76.49084391,1.067199241
SF1,RP2,Galactose,-0.272392132,-0.360131496,-0.178862924,5,-0.734118232,-0.850284713,-0.567832265,8,Competition,-65.35720466,0.783024298
SF1,RP1,Galactose,-0.101150731,-0.176330084,-0.021065926,10,-0.301904474,-0.55147237,-0.138817127,7,Competition,-63.52302202,0.318398778
SF1,SF1,Galactose,-0.271015342,-0.626729803,-0.144916319,4,-0.271015342,-0.626729803,-0.144916319,4,Competition,-90,0.383273572
SF1,BI,Galactose,-0.798849594,-0.930240546,-0.691891793,12,-0.488126924,-0.58492003,-0.34028405,16,Competition,-76.42648767,0.936177637
SF1,KA,Galactose,-1.90931432,-5.390660163,-0.885068912,4,-0.44454148,-0.725821088,-0.312684731,10,Competition,-58.10655065,1.960382182
SF1,CF,Galactose,-0.595931112,-1.237899093,-0.486283909,8,-0.612967568,-0.719402371,-0.442012989,9,Competition,-89.19261024,0.854905334
SF1,EC,Galactose,-4.302133643,-4.505531257,-4.026719311,7,0.051048941,-0.186783337,0.241121725,5,Amensalism,-44.32016254,4.302436505
SF1,EA,Galactose,-1.196114006,-1.279249503,-1.064863525,9,-0.107731802,-0.188592895,0.033205794,5,Amensalism,-50.14663913,1.20095581
SF1,PK,Galactose,-1.302286834,-1.34592691,-1.25162417,14,-0.022810954,-0.203097965,0.115075094,12,Amensalism,-46.00349457,1.302486598
SF1,PR1,Galactose,-0.495982119,-0.577438814,-0.445365581,11,-0.754926909,-1.181929933,-0.519166409,6,Competition,-78.3046563,0.903278971
SF1,PAr,Galactose,-0.719198529,-0.789290109,-0.624819932,13,-0.89030364,-0.991217812,-0.636713173,13,Competition,-83.93171567,1.144502991
SF1,PR2,Galactose,-0.411503269,-0.589570675,-0.254007456,7,-0.064592966,-0.499207723,0.11331818,7,Amensalism,-53.92082912,0.416541944
SF1,PH,Galactose,-0.304015744,-0.524824891,-0.103848498,8,-0.27045643,-0.477741899,-0.095740795,9,Competition,-86.65671489,0.406905706
SF1,PP,Galactose,3.918143534,3.886708902,4.076655822,15,-0.186405221,-0.491356995,0.014338873,4,Commensalism,42.27621372,3.922575131
BI,PAl,Galactose,0,-1.042535645,0,13,-1.969875446,-2.04142663,-1.873415217,17,Amensalism,-45,1.969875446
BI,PAg2,Galactose,0.2131987,0.125695215,0.274556585,13,-3.552363709,-3.755033373,-3.361051659,10,Parasitism,-41.56545556,3.558755626
BI,PAg1,Galactose,-0.328750842,-0.459627016,-0.081273959,12,-1.566136763,-2.213002833,-1.074325914,15,Competition,-56.85494792,1.600269189
BI,PAg3,Galactose,-0.12840494,-0.232730142,-0.05313102,8,-2.099831354,-2.331824122,-1.984425426,17,Competition,-48.49928649,2.10375368
BI,LA,Galactose,-0.729795809,-0.823259227,-0.627340334,8,-1.291142014,-1.519735871,-1.096449683,19,Competition,-74.47655787,1.48312158
BI,EL,Galactose,-0.782848656,-0.836704049,-0.728245867,10,-0.677847001,-0.771929623,-0.568295264,12,Competition,-85.88838302,1.035532991
BI,RP2,Galactose,-0.243147819,-0.33165037,-0.144820729,19,-1.36049669,-1.41401942,-1.27818192,25,Competition,-55.1329148,1.382053582
BI,RP1,Galactose,-0.156277739,-0.296342185,-0.048164196,19,-1.560528082,-1.629182834,-1.464458183,22,Competition,-50.71876974,1.56833371
BI,SF1,Galactose,-0.488126924,-0.58492003,-0.34028405,16,-0.798849594,-0.930240546,-0.691891793,12,Competition,-76.42648767,0.936177637
BI,BI,Galactose,-2.498704354,-4.456043295,-1.228658047,16,-2.498704354,-4.456043295,-1.228658047,16,Competition,-90,3.533701586
BI,KA,Galactose,-0.597298437,-0.789120641,-0.468024686,3,-0.793443751,-0.856261205,-0.709228982,9,Competition,-81.97215634,0.993135645
BI,CF,Galactose,-0.266168202,-0.476385905,-0.026346848,11,-0.995284326,-1.067762083,-0.839855032,11,Competition,-59.97220478,1.030260356
BI,EC,Galactose,-4.280886822,-4.382342019,-4.119636083,11,-0.132108655,-0.237145156,-0.005921961,11,Competition,-46.76759331,4.282924781
BI,EA,Galactose,-0.713740411,-0.832643865,-0.602798582,14,-0.988367423,-1.208592388,-0.863404047,10,Competition,-80.83458571,1.21913721
BI,PK,Galactose,-0.658747399,-0.719984827,-0.472546725,13,-1.189631238,-1.275814099,-1.059605942,8,Competition,-73.97508979,1.35984213
BI,PR1,Galactose,-0.539701911,-1.531536948,-0.425002073,5,-1.800384983,-1.892369974,-1.693070616,18,Competition,-61.68716827,1.879538305
BI,PAr,Galactose,-0.570987288,-0.675564136,-0.494076047,16,-1.453261049,-1.607400307,-1.355065176,16,Competition,-66.44989842,1.561407749
BI,PR2,Galactose,-0.5149429,-0.596357443,-0.354599706,15,-1.720593933,-1.788768587,-1.656634576,13,Competition,-61.66149842,1.795998239
BI,PH,Galactose,-0.071211292,-0.397503428,0.320333198,3,-0.898109999,-1.095796277,-0.751129396,13,Amensalism,-49.5335072,0.900928753
BI,PP,Galactose,0.949154207,0.881225612,3.987754522,6,-1.873558199,-1.920868857,-1.752586938,11,Parasitism,-18.13299228,2.100265229
KA,PAl,Galactose,0,-0.897447187,0.145088458,8,-1.987982679,-2.542857372,-1.682106981,6,Amensalism,-45,1.987982679
KA,PAg2,Galactose,0.273226743,0.226628474,0.327571545,12,NaN,NaN,NaN,1,Inconclusive,NaN,NaN
KA,PAg1,Galactose,-0.125364844,-0.325386118,0.091877867,14,-1.820758337,-1.999042613,-1.679322711,3,Amensalism,-48.93877525,1.825069112
KA,PAg3,Galactose,-0.274542485,-0.349089576,-0.193658243,12,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
KA,LA,Galactose,-0.732040052,-0.821719361,-0.62519237,8,-0.901557571,-1.021658466,-0.714930259,8,Competition,-84.07565268,1.16133057
KA,EL,Galactose,-1.064770861,-1.147228858,-0.918536657,15,-0.671709553,-0.786700214,-0.515404795,11,Competition,-77.24573421,1.258940312
KA,RP2,Galactose,-0.165447007,-0.254781144,-0.103814253,10,-1.333930982,-1.473059189,-1.264505597,6,Competition,-52.07026882,1.344151991
KA,RP1,Galactose,-0.033545547,-0.143747901,0.072490617,10,-1.552249932,-1.655746476,-1.461604049,5,Amensalism,-46.23802172,1.552612365
KA,SF1,Galactose,-0.44454148,-0.725821088,-0.312684731,10,-1.90931432,-5.390660163,-0.885068912,4,Competition,-58.10655065,1.960382182
KA,BI,Galactose,-0.793443751,-0.856261205,-0.709228982,9,-0.597298437,-0.789120641,-0.468024686,3,Competition,-81.97215634,0.993135645
KA,KA,Galactose,-0.719232728,-1.127292028,-0.551160259,6,-0.719232728,-1.127292028,-0.551160259,6,Competition,-90,1.017148678
KA,CF,Galactose,-0.697808242,-0.903608333,-0.520479592,16,-0.727832104,-0.845127553,-0.640187342,7,Competition,-88.79353422,1.008303483
KA,EC,Galactose,-4.165947616,-4.323902191,-4.091917473,20,-0.245903804,-0.30150632,-0.114037448,9,Competition,-48.378084,4.1731988
KA,EA,Galactose,-0.894642634,-1.012498601,-0.77883613,15,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
KA,PK,Galactose,-0.532319284,-0.6217895,-0.452514115,14,-1.49673045,-1.675014726,-0.753379278,4,Competition,-64.57817091,1.58857353
KA,PR1,Galactose,-0.267560052,-0.328496584,-0.22327683,15,-1.487638488,-1.681565219,-0.725679431,4,Competition,-55.19595738,1.511508073
KA,PAr,Galactose,-0.658001523,-0.769040705,-0.556647967,13,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
KA,PR2,Galactose,-0.669607709,-0.792510154,-0.529148731,18,-1.75177566,-1.930059936,-1.663081812,9,Competition,-65.91911213,1.875391278
KA,PH,Galactose,-0.187333036,-0.90595337,0.154012104,5,NaN,NaN,NaN,0,Inconclusive,NaN,NaN
KA,PP,Galactose,2.607507602,2.564197583,3.894445258,13,-2.011004518,-2.1659925,-1.853181155,4,Parasitism,7.359286317,3.292906781
CF,PAl,Galactose,0,-1.042535645,0,6,-2.271081847,-3.166927507,-1.646122506,10,Amensalism,-45,2.271081847
CF,PAg2,Galactose,-0.14485135,-0.187455719,0.230625331,11,-2.822311119,-3.020175081,-2.219104152,4,Amensalism,-47.93805148,2.826025826
CF,PAg1,Galactose,-0.060151853,-0.330592477,0.151949628,12,-2.431851323,-2.538061954,-1.647887911,13,Amensalism,-46.41692244,2.432595138
CF,PAg3,Galactose,-0.410335648,-0.504051108,-0.249301523,11,-2.450720915,-2.59334417,-2.190956913,10,Competition,-54.50513094,2.484835678
CF,LA,Galactose,-0.812833545,-0.86696438,-0.772645149,8,-0.634177902,-0.848548284,-0.39166054,10,Competition,-82.96158128,1.030960709
CF,EL,Galactose,-0.856642818,-0.916930491,-0.720120976,11,-0.6970109,-1.099587872,-0.508490676,6,Competition,-84.13366534,1.104382684
CF,RP2,Galactose,-0.270269919,-0.347558727,-0.183030724,19,-1.739925193,-1.807280364,-1.404518999,18,Competition,-53.82943206,1.760791159
CF,RP1,Galactose,-0.245143854,-0.294511079,-0.142171689,18,-1.958522832,-2.516395666,-1.719910604,13,Competition,-52.13447845,1.973805257
CF,SF1,Galactose,-0.612967568,-0.719402371,-0.442012989,9,-0.595931112,-1.237899093,-0.486283909,8,Competition,-89.19261024,0.854905334
CF,BI,Galactose,-0.995284326,-1.067762083,-0.839855032,11,-0.266168202,-0.476385905,-0.026346848,11,Competition,-59.97220478,1.030260356
CF,KA,Galactose,-0.727832104,-0.845127553,-0.640187342,7,-0.697808242,-0.903608333,-0.520479592,16,Competition,-88.79353422,1.008303483
CF,CF,Galactose,-1.13011673,-1.327806716,-0.919521598,20,-1.13011673,-1.327806716,-0.919521598,20,Competition,-90,1.598226406
CF,EC,Galactose,-4.624501006,-4.804732934,-4.540288859,21,-0.137898821,-1.000205529,0.037142578,11,Amensalism,-46.70800695,4.626556564
CF,EA,Galactose,-1.10883097,-1.233827558,-0.952290139,13,-0.87034449,-1.082043518,-0.736445161,17,Competition,-83.12910585,1.409611879
CF,PK,Galactose,-0.657549418,-0.726259655,-0.605689831,24,-0.741355816,-0.82745581,-0.474663313,4,Competition,-86.57158999,0.99094888
CF,PR1,Galactose,-0.367873852,-0.418504011,-0.32039277,18,-1.53834278,-1.843214143,-1.361523464,5,Competition,-58.44894177,1.58171732
CF,PAr,Galactose,-0.315028018,-0.384453472,-0.231442785,15,-1.021119027,-1.190467494,-0.777248514,10,Competition,-62.14565005,1.068609713
CF,PR2,Galactose,-0.565964018,-0.70592438,-0.452905866,18,-1.309454542,-1.402544914,-1.220179095,12,Competition,-68.3746557,1.426529518
CF,PH,Galactose,NaN,NaN,NaN,2,-1.244309154,-2.067609546,-0.575373916,14,Inconclusive,NaN,NaN
CF,PP,Galactose,2.581364156,2.553051164,2.595628886,13,-2.026462406,-2.400749099,-1.858670728,8,Parasitism,6.866829161,3.281766413
EC,PAl,Galactose,0,-1.042535645,0,7,-4.936111042,-5.080727335,-4.85062806,13,Amensalism,-45,4.936111042
EC,PAg2,Galactose,-0.425557577,-0.701929238,-0.198269622,4,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
EC,PAg1,Galactose,NaN,NaN,NaN,2,-5.807353625,-6.019397443,-5.603817999,10,Inconclusive,NaN,NaN
EC,PAg3,Galactose,-0.017206968,-0.178410591,0.118674012,14,-5.986142162,-6.161164726,-5.780505172,21,Amensalism,-45.16469438,5.986166892
EC,LA,Galactose,0.027634235,-0.132017249,0.17602471,7,-4.273957698,-4.498613257,-4.209686554,3,Amensalism,-44.62954641,4.274047035
EC,EL,Galactose,-0.029694698,-0.101245597,0.007541988,11,-3.856142335,-3.939933811,-3.765899525,14,Amensalism,-45.44120447,3.856256668
EC,RP2,Galactose,-0.000192558,-0.07763705,0.069040297,4,-4.80936217,-4.976912614,-4.718554973,17,Amensalism,-45.00229401,4.809362174
EC,RP1,Galactose,0.014666155,-0.067657566,0.110152914,18,-4.753754573,-4.90052064,-4.632906315,12,Amensalism,-44.82323317,4.753777197
EC,SF1,Galactose,0.051048941,-0.186783337,0.241121725,5,-4.302133643,-4.505531257,-4.026719311,7,Amensalism,-44.32016254,4.302436505
EC,BI,Galactose,-0.132108655,-0.237145156,-0.005921961,11,-4.280886822,-4.382342019,-4.119636083,11,Competition,-46.76759331,4.282924781
EC,KA,Galactose,-0.245903804,-0.30150632,-0.114037448,9,-4.165947616,-4.323902191,-4.091917473,20,Competition,-48.378084,4.1731988
EC,CF,Galactose,-0.137898821,-1.000205529,0.037142578,11,-4.624501006,-4.804732934,-4.540288859,21,Amensalism,-46.70800695,4.626556564
EC,EC,Galactose,-1.304458617,-1.444321307,-1.196604314,7,-1.304458617,-1.444321307,-1.196604314,7,Competition,-90,1.844783068
EC,EA,Galactose,-0.27583142,-0.699537146,-0.050300504,10,-3.46085686,-3.542513827,-3.343814847,5,Competition,-49.55685998,3.471831387
EC,PK,Galactose,-0.058874963,-0.166711633,0.031071436,4,-5.463294576,-5.577783855,-5.268595578,16,Amensalism,-45.61742165,5.463611798
EC,PR1,Galactose,-0.3083895,-0.369238636,-0.102850825,7,-5.017202272,-5.26242601,-4.852186756,8,Competition,-48.51734169,5.026671137
EC,PAr,Galactose,0.322174857,0.240954392,0.398772667,10,-5.97874801,-6.197936274,-5.702629859,9,Parasitism,-41.91550415,5.987422184
EC,PR2,Galactose,1.657215597,1.587155498,1.80818361,16,-3.405451733,-3.556994212,-3.26923511,17,Parasitism,-19.05077529,3.787276732
EC,PH,Galactose,0.647288022,0.411997035,1.397928088,3,-2.649255941,-2.816267908,-2.5183024,8,Parasitism,-31.27001488,2.727185146
EC,PP,Galactose,2.991181425,2.950085608,3.050749026,13,-2.509073965,-2.614736681,-2.372788711,9,Parasitism,5.009277699,3.904179616
EA,PAl,Galactose,0.096800912,-0.153946296,0.873987736,13,-0.956684571,-1.067974417,-0.867657821,9,Amensalism,-39.22226362,0.961569439
EA,PAg2,Galactose,1.129871566,0.881154331,1.325257253,10,-1.802377513,-4.378589142,-0.69002531,5,Parasitism,-12.91728852,2.127245744
EA,PAg1,Galactose,0.219365855,-0.020267633,0.434707671,6,-2.224154982,-2.336138547,-2.089256346,21,Amensalism,-39.36720047,2.234946702
EA,PAg3,Galactose,0.155073377,-0.083171963,0.373779055,9,-2.882167004,-3.350327305,-2.683897525,15,Amensalism,-41.92020239,2.886335807
EA,LA,Galactose,-0.103142785,-0.138401122,-0.042047707,5,-1.563250775,-1.695165708,-1.406395369,20,Competition,-48.77488575,1.566649744
EA,EL,Galactose,-0.763964293,-0.848133688,-0.6671824,15,-1.246906504,-1.363678964,-1.135769671,21,Competition,-76.49528973,1.462332818
EA,RP2,Galactose,-0.38897467,-0.441600051,-0.305658674,8,-1.233665304,-1.371350749,-1.130778107,7,Competition,-62.5000631,1.293534451
EA,RP1,Galactose,-0.656414366,-0.776964291,-0.558519056,8,-1.007381942,-1.151305839,-0.853861825,10,Competition,-78.08843698,1.202371904
EA,SF1,Galactose,-0.107731802,-0.188592895,0.033205794,5,-1.196114006,-1.279249503,-1.064863525,9,Amensalism,-50.14663913,1.20095581
EA,BI,Galactose,-0.988367423,-1.208592388,-0.863404047,10,-0.713740411,-0.832643865,-0.602798582,14,Competition,-80.83458571,1.21913721
EA,KA,Galactose,NaN,NaN,NaN,2,-0.894642634,-1.012498601,-0.77883613,15,Inconclusive,NaN,NaN
EA,CF,Galactose,-0.87034449,-1.082043518,-0.736445161,17,-1.10883097,-1.233827558,-0.952290139,13,Competition,-83.12910585,1.409611879
EA,EC,Galactose,-3.46085686,-3.542513827,-3.343814847,5,-0.27583142,-0.699537146,-0.050300504,10,Competition,-49.55685998,3.471831387
EA,EA,Galactose,-0.573271521,-0.945993287,-0.433809207,14,-0.573271521,-0.945993287,-0.433809207,14,Competition,-90,0.81072836
EA,PK,Galactose,-0.931966132,-1.01405197,-0.761163367,10,-0.544951552,-0.633749794,-0.41547655,15,Competition,-75.31624447,1.079598566
EA,PR1,Galactose,-0.352915499,-0.488159479,-0.17297841,7,-1.40591515,-1.508830472,-1.285617119,12,Competition,-59.09133687,1.44953329
EA,PAr,Galactose,-0.511429992,-0.623746176,-0.414018259,15,-1.182478481,-1.293674074,-1.006444397,8,Competition,-68.38881097,1.288338462
EA,PR2,Galactose,0.257609706,0.096386085,0.375898133,15,-0.535478652,-0.636097467,-0.426764692,15,Parasitism,-19.30858105,0.594222305
EA,PH,Galactose,0.127407982,-0.031373603,0.32923806,8,-0.694760681,-0.867069303,-0.4545677,13,Amensalism,-34.6083345,0.706346372
EA,PP,Galactose,3.44309161,3.410510717,3.4716934,17,-0.351802632,-0.620604777,-0.200858321,14,Parasitism,39.16597096,3.461017903
PK,PAl,Galactose,0,-0.166487417,0.896972475,11,-1.347998603,-1.442718763,-1.289030233,10,Amensalism,-45,1.347998603
PK,PAg2,Galactose,1.567201347,1.354653976,1.665184855,7,-0.683541419,-0.729790936,-0.612320582,8,Parasitism,21.43537591,1.709780375
PK,PAg1,Galactose,0.044606248,-0.173176413,0.244087571,5,-1.928618902,-1.982027612,-1.879112001,20,Amensalism,-43.67506527,1.929134673
PK,PAg3,Galactose,-0.289790753,-0.490807338,-0.127454878,18,-1.923001254,-2.1146304,-1.796079982,14,Competition,-53.56982479,1.94471399
PK,LA,Galactose,-0.389985943,-0.437926511,-0.33651694,9,-1.914751988,-1.995470603,-1.80898602,10,Competition,-56.51221852,1.954063513
PK,EL,Galactose,-0.851266238,-0.939107092,-0.775206639,12,-1.889264393,-2.035839622,-1.749532685,14,Competition,-69.2554122,2.072190665
PK,RP2,Galactose,-1.172034339,-1.242769631,-1.075916216,8,-0.722556996,-0.848839442,-0.603076789,20,Competition,-76.6537552,1.376863502
PK,RP1,Galactose,-1.366020627,-1.468782984,-1.258995919,14,-0.900888131,-1.137591824,-0.7199598,10,Competition,-78.40477898,1.636340973
PK,SF1,Galactose,-0.022810954,-0.203097965,0.115075094,12,-1.302286834,-1.34592691,-1.25162417,14,Amensalism,-46.00349457,1.302486598
PK,BI,Galactose,-1.189631238,-1.275814099,-1.059605942,8,-0.658747399,-0.719984827,-0.472546725,13,Competition,-73.97508979,1.35984213
PK,KA,Galactose,-1.49673045,-1.675014726,-0.753379278,4,-0.532319284,-0.6217895,-0.452514115,14,Competition,-64.57817091,1.58857353
PK,CF,Galactose,-0.741355816,-0.82745581,-0.474663313,4,-0.657549418,-0.726259655,-0.605689831,24,Competition,-86.57158999,0.99094888
PK,EC,Galactose,-5.463294576,-5.577783855,-5.268595578,16,-0.058874963,-0.166711633,0.031071436,4,Amensalism,-45.61742165,5.463611798
PK,EA,Galactose,-0.544951552,-0.633749794,-0.41547655,15,-0.931966132,-1.01405197,-0.761163367,10,Competition,-75.31624447,1.079598566
PK,PK,Galactose,-1.734466892,-1.907472031,-1.605065358,20,-1.734466892,-1.907472031,-1.605065358,20,Competition,-90,2.452906602
PK,PR1,Galactose,-0.129852501,-0.421959196,-0.030657799,17,-1.84023108,-1.881741081,-1.781255348,12,Competition,-49.03628044,1.844806792
PK,PAr,Galactose,-0.989836314,-1.123886458,-0.895196118,13,-1.473771071,-1.683989559,-1.304787546,8,Competition,-78.88669349,1.775324505
PK,PR2,Galactose,-0.914315772,-1.067924658,-0.791984155,19,-0.320580379,-0.394046485,-0.191909046,16,Competition,-64.32185324,0.968888596
PK,PH,Galactose,0.188162546,-0.02077246,0.502119106,7,-0.562367362,-0.62449807,-0.247542468,5,Amensalism,-26.50026945,0.593011125
PK,PP,Galactose,3.29106612,3.236318359,3.348109438,11,0.024112388,-0.076422333,0.148320842,15,Commensalism,45.41977685,3.29115445
PR1,PAl,Galactose,0,-0.668699793,0.187644798,8,-0.746736877,-0.808163753,-0.676195837,16,Amensalism,-45,0.746736877
PR1,PAg2,Galactose,0.35580876,0.27568176,0.479651277,10,-0.578288495,-0.62696738,-0.468618353,10,Parasitism,-13.39688759,0.678982663
PR1,PAg1,Galactose,-0.077862331,-0.24448195,0.144471333,8,-1.354325434,-1.672635227,-1.286924333,11,Amensalism,-48.29040376,1.356561803
PR1,PAg3,Galactose,-0.356147282,-0.694075713,-0.219041967,9,-0.884108694,-1.169565222,-0.797709181,11,Competition,-66.94115392,0.953146929
PR1,LA,Galactose,-1.175789869,-1.272167555,-0.991440946,4,-0.933691589,-1.012576414,-0.894225893,11,Competition,-83.45299513,1.501419928
PR1,EL,Galactose,-0.818552519,-0.908224772,-0.750134371,14,-1.611680978,-1.747629542,-1.493678534,15,Competition,-71.92544279,1.807634864
PR1,RP2,Galactose,-1.151873447,-1.2245441,-1.038900422,8,-1.374367202,-1.420402274,-1.309740359,17,Competition,-84.96677234,1.793236639
PR1,RP1,Galactose,-0.967380264,-1.027607519,-0.885352252,15,-1.424511337,-1.52537683,-1.355331476,11,Competition,-79.1802778,1.721934123
PR1,SF1,Galactose,-0.754926909,-1.181929933,-0.519166409,6,-0.495982119,-0.577438814,-0.445365581,11,Competition,-78.3046563,0.903278971
PR1,BI,Galactose,-1.800384983,-1.892369974,-1.693070616,18,-0.539701911,-1.531536948,-0.425002073,5,Competition,-61.68716827,1.879538305
PR1,KA,Galactose,-1.487638488,-1.681565219,-0.725679431,4,-0.267560052,-0.328496584,-0.22327683,15,Competition,-55.19595738,1.511508073
PR1,CF,Galactose,-1.53834278,-1.843214143,-1.361523464,5,-0.367873852,-0.418504011,-0.32039277,18,Competition,-58.44894177,1.58171732
PR1,EC,Galactose,-5.017202272,-5.26242601,-4.852186756,8,-0.3083895,-0.369238636,-0.102850825,7,Competition,-48.51734169,5.026671137
PR1,EA,Galactose,-1.40591515,-1.508830472,-1.285617119,12,-0.352915499,-0.488159479,-0.17297841,7,Competition,-59.09133687,1.44953329
PR1,PK,Galactose,-1.84023108,-1.881741081,-1.781255348,12,-0.129852501,-0.421959196,-0.030657799,17,Competition,-49.03628044,1.844806792
PR1,PR1,Galactose,-1.228531214,-1.396553784,-1.093694436,8,-1.228531214,-1.396553784,-1.093694436,8,Competition,-90,1.737405505
PR1,PAr,Galactose,-1.399802109,-1.509635315,-1.245921794,10,-1.168568834,-1.265443364,-1.126267808,20,Competition,-84.85546756,1.823457997
PR1,PR2,Galactose,-1.534567872,-1.707201089,-1.399119397,7,-0.266435196,-0.357392643,-0.188359567,11,Competition,-54.84963657,1.557525687
PR1,PH,Galactose,-0.919323886,-1.223141001,-0.674725277,4,-0.534871759,-0.582543984,-0.480139311,11,Competition,-75.19126945,1.063599645
